country_iso_code,city_name,station_european_code,type_of_station,station_type_of_area,component_caption,component_name,statistics_year,statistic_value,measurement_unit,above_LV?,measurement_european_group_code,statistics_average_group,statistic_shortname,statistics_percentage_valid,city_code,UA_city_pop,percentage_traffic_population,percentage_background_population,count_type_by_city,assigned_population
NO,Bergen,NO0015A,Background,urban,NO2,Nitrogen dioxide (air),2012,30.059,µg/m3,0,500,hour,Mean,98.953,NO002C1,239805,1.9,98.1,1,235248.705
NO,Oslo,NO0057A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,49.427,µg/m3,1,100,hour,Mean,95.082,NO001C1,527004,1.9,98.1,5,2002.6152
NO,Bergen,NO0059A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,42.145,µg/m3,1,100,hour,Mean,99.066,NO002C1,239805,1.9,98.1,1,4556.295
NO,Trondheim,NO0060A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,40.392,µg/m3,0,100,hour,Mean,92.953,NO003C1,156974,1.9,98.1,3,994.168666667
NO,Stavanger,NO0065A,Background,urban,NO2,Nitrogen dioxide (air),2012,17.457,µg/m3,0,100,hour,Mean,84.517,NO004C1,115525,1.9,98.1,1,113330.025
NO,Trondheim,NO0068A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,27.067,µg/m3,0,100,hour,Mean,99.101,NO003C1,156974,1.9,98.1,3,994.168666667
NO,Oslo,NO0071A,Traffic,suburban,NO2,Nitrogen dioxide (air),2012,45.108,µg/m3,1,100,hour,Mean,85.849,NO001C1,527004,1.9,98.1,5,2002.6152
NO,Oslo,NO0083A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,60.398,µg/m3,1,100,hour,Mean,94.684,NO001C1,527004,1.9,98.1,5,2002.6152
NO,Trondheim,NO0086A,Traffic,suburban,NO2,Nitrogen dioxide (air),2012,35.711,µg/m3,0,100,hour,Mean,99.397,NO003C1,156974,1.9,98.1,3,994.168666667
NO,Oslo,NO0088A,Background,urban,NO2,Nitrogen dioxide (air),2012,33.121,µg/m3,0,100,hour,Mean,99.374,NO001C1,527004,1.9,98.1,1,516990.924
NO,Trondheim,NO0089A,Background,urban,NO2,Nitrogen dioxide (air),2012,21.582,µg/m3,0,100,hour,Mean,95.435,NO003C1,156974,1.9,98.1,1,153991.494
NO,Oslo,NO0093A,Traffic,suburban,NO2,Nitrogen dioxide (air),2012,47.022,µg/m3,1,100,hour,Mean,93.386,NO001C1,527004,1.9,98.1,5,2002.6152
PL,Katowice,PL0008A,Background,urban,NO2,Nitrogen dioxide (air),2012,31.688,µg/m3,0,101,hour,Mean,94.513,PL010C1,307443,3.4,96.6,1,296989.938
PL,Warszawa,PL0010A,Background,urban,NO2,Nitrogen dioxide (air),2012,29.363,µg/m3,0,100,hour,Mean,96.505,PL001C1,1705896,3.4,96.6,4,411973.884
PL,Kraków,PL0012A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,71.45,µg/m3,1,100,hour,Mean,87.045,PL003C1,757330,3.4,96.6,1,25749.22
PL,Konin,PL0031A,Background,suburban,NO2,Nitrogen dioxide (air),2012,16.195,µg/m3,0,100,hour,Mean,91.633,PL022C1,79396,3.4,96.6,1,76696.536
PL,Warszawa,PL0033A,Background,urban,NO2,Nitrogen dioxide (air),2012,19.065,µg/m3,0,100,hour,Mean,88.559,PL001C1,1705896,3.4,96.6,4,411973.884
PL,Kraków,PL0039A,Background,urban,NO2,Nitrogen dioxide (air),2012,29.324,µg/m3,0,100,hour,Mean,90.87,PL003C1,757330,3.4,96.6,2,365790.39
PL,Gdansk,PL0045A,Background,urban,NO2,Nitrogen dioxide (air),2012,23.033,µg/m3,0,100,hour,Mean,95.549,PL006C1,456813,3.4,96.6,5,88256.2716
PL,Gdansk,PL0046A,Background,urban,NO2,Nitrogen dioxide (air),2012,13.874,µg/m3,0,100,hour,Mean,91.485,PL006C1,456813,3.4,96.6,5,88256.2716
PL,Gdansk,PL0047A,Background,urban,NO2,Nitrogen dioxide (air),2012,17.625,µg/m3,0,100,hour,Mean,98.247,PL006C1,456813,3.4,96.6,5,88256.2716
PL,Gdynia,PL0048A,Background,urban,NO2,Nitrogen dioxide (air),2012,13.745,µg/m3,0,100,hour,Mean,93.773,PL501C1,254742,3.4,96.6,2,123040.386
PL,Gdansk,PL0049A,Background,urban,NO2,Nitrogen dioxide (air),2012,15.438,µg/m3,0,100,hour,Mean,92.247,PL006C1,456813,3.4,96.6,5,88256.2716
PL,Tczew,PL0051A,Background,urban,NO2,Nitrogen dioxide (air),2012,15.716,µg/m3,0,100,hour,Mean,94.228,PL051C1,60147,3.4,96.6,1,58102.002
PL,Gdansk,PL0052A,Background,urban,NO2,Nitrogen dioxide (air),2012,20.091,µg/m3,0,100,hour,Mean,96.539,PL006C1,456813,3.4,96.6,5,88256.2716
PL,Zamosc,PL0091A,Background,urban,NO2,Nitrogen dioxide (air),2012,14.303,µg/m3,0,101,hour,Mean,97.769,PL041C1,64303,3.4,96.6,1,62116.698
PL,Lódz,PL0096A,Background,urban,NO2,Nitrogen dioxide (air),2012,19.072,µg/m3,0,100,hour,Mean,97.12,PL002C1,759968,3.4,96.6,2,367064.544
PL,Lódz,PL0098A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,31.819,µg/m3,0,100,hour,Mean,96.71,PL002C1,759968,3.4,96.6,1,25838.912
PL,Zgierz,PL0115A,Background,urban,NO2,Nitrogen dioxide (air),2012,20.332,µg/m3,0,100,hour,Mean,95.31,PL050C1,58402,3.4,96.6,1,56416.332
PL,Plock,PL0136A,Background,urban,NO2,Nitrogen dioxide (air),2012,17.446,µg/m3,0,100,hour,Mean,98.816,PL026C1,126485,3.4,96.6,1,122184.51
PL,Radom,PL0138A,Background,urban,NO2,Nitrogen dioxide (air),2012,20.209,µg/m3,0,100,hour,Mean,99.317,PL025C1,226752,3.4,96.6,1,219042.432
PL,Warszawa,PL0140A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,45.402,µg/m3,1,100,hour,Mean,98.429,PL001C1,1705896,3.4,96.6,1,58000.464
PL,Warszawa,PL0141A,Background,urban,NO2,Nitrogen dioxide (air),2012,23.994,µg/m3,0,100,hour,Mean,99.431,PL001C1,1705896,3.4,96.6,4,411973.884
PL,Warszawa,PL0143A,Background,urban,NO2,Nitrogen dioxide (air),2012,25.148,µg/m3,0,100,hour,Mean,97.495,PL001C1,1705896,3.4,96.6,4,411973.884
PL,Bialystok,PL0148A,Background,urban,NO2,Nitrogen dioxide (air),2012,14.506,µg/m3,0,100,hour,Mean,93.841,PL011C1,293920,3.4,96.6,2,141963.36
PL,Bialystok,PL0149A,Background,suburban,NO2,Nitrogen dioxide (air),2012,8.18,µg/m3,0,100,hour,Mean,84.961,PL011C1,293920,3.4,96.6,2,141963.36
PL,Lomza,PL0151A,Background,urban,NO2,Nitrogen dioxide (air),2012,14.109,µg/m3,0,100,hour,Mean,94.456,PL047C1,63500,3.4,96.6,1,61341
PL,Slupsk,PL0171A,Background,urban,NO2,Nitrogen dioxide (air),2012,13.352,µg/m3,0,100,hour,Mean,93.158,PL029C1,97723,3.4,96.6,1,94400.418
PL,Olsztyn,PL0175A,Background,urban,NO2,Nitrogen dioxide (air),2012,13.532,µg/m3,0,100,hour,Mean,84.984,PL014C1,172790,3.4,96.6,1,166915.14
PL,Czestochowa,PL0184A,Background,urban,NO2,Nitrogen dioxide (air),2012,21.37,µg/m3,0,101,hour,Mean,93.124,PL024C1,243807,3.4,96.6,1,235517.562
PL,Jelenia Góra,PL0189A,Background,urban,NO2,Nitrogen dioxide (air),2012,15.851,µg/m3,0,100,hour,Mean,78.905,PL019C1,85437,3.4,96.6,1,82532.142
PL,Wroclaw,PL0194A,Background,urban,NO2,Nitrogen dioxide (air),2012,24.257,µg/m3,0,100,hour,Mean,88.98,PL004C1,635145,3.4,96.6,1,613550.07
PL,Wroclaw,PL0197A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,55.756,µg/m3,1,100,hour,Mean,76.093,PL004C1,635145,3.4,96.6,1,21594.93
PL,Wloclawek,PL0205A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,41.377,µg/m3,1,100,hour,Mean,98.748,PL513C1,118005,3.4,96.6,1,4012.17
PL,Gorzów Wielkopolski,PL0209A,Background,urban,NO2,Nitrogen dioxide (air),2012,18.304,µg/m3,0,100,hour,Mean,91.257,PL017C1,124390,3.4,96.6,1,120160.74
PL,Zielona Góra,PL0213A,Background,urban,NO2,Nitrogen dioxide (air),2012,17.165,µg/m3,0,100,hour,Mean,92.259,PL018C1,118127,3.4,96.6,1,114110.682
PL,Opole,PL0221A,Background,urban,NO2,Nitrogen dioxide (air),2012,21.404,µg/m3,0,100,hour,Mean,85.178,PL016C1,127825,3.4,96.6,1,123478.95
PL,Rzeszów,PL0224A,Background,urban,NO2,Nitrogen dioxide (air),2012,20.467,µg/m3,0,100,hour,Mean,75.546,PL015C1,176315,3.4,96.6,1,170320.29
PL,Bielsko-Biala,PL0234A,Background,urban,NO2,Nitrogen dioxide (air),2012,22.912,µg/m3,0,100,hour,Mean,94.9,PL506C1,175976,3.4,96.6,1,169992.816
PL,Gliwice,PL0238A,Background,urban,NO2,Nitrogen dioxide (air),2012,25.347,µg/m3,0,100,hour,Mean,94.615,PL503C1,205928,3.4,96.6,1,198926.448
PL,Rybnik,PL0239A,Background,urban,NO2,Nitrogen dioxide (air),2012,23.711,µg/m3,0,100,hour,Mean,90.984,PL508C1,139051,3.4,96.6,1,134323.266
PL,Tychy,PL0240A,Background,urban,NO2,Nitrogen dioxide (air),2012,26.669,µg/m3,0,100,hour,Mean,93.021,PL509C1,130212,3.4,96.6,1,125784.792
PL,Zabrze,PL0242A,Background,urban,NO2,Nitrogen dioxide (air),2012,28.539,µg/m3,0,100,hour,Mean,91.735,PL504C1,179882,3.4,96.6,1,173766.012
PL,Poznan,PL0244A,Background,urban,NO2,Nitrogen dioxide (air),2012,19.509,µg/m3,0,100,hour,Mean,98.691,PL005C1,567621,3.4,96.6,2,274160.943
PL,Poznan,PL0245A,Background,urban,NO2,Nitrogen dioxide (air),2012,26.227,µg/m3,0,100,hour,Mean,94.194,PL005C1,567621,3.4,96.6,2,274160.943
PL,Szczecin,PL0248A,Background,urban,NO2,Nitrogen dioxide (air),2012,19.207,µg/m3,0,100,hour,Mean,94.888,PL007C1,401588,3.4,96.6,1,387934.008
PL,Szczecin,PL0249A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,30.062,µg/m3,0,100,hour,Mean,97.37,PL007C1,401588,3.4,96.6,1,13653.992
PL,Elblag,PL0295A,Background,urban,NO2,Nitrogen dioxide (air),2012,14.116,µg/m3,0,100,hour,Mean,95.014,PL512C1,126915,3.4,96.6,1,122599.89
PL,Koszalin,PL0298A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,22.606,µg/m3,0,100,hour,Mean,94.205,PL028C1,108857,3.4,96.6,1,3701.138
PL,Pila,PL0468A,Background,urban,NO2,Nitrogen dioxide (air),2012,18.084,µg/m3,0,100,hour,Mean,88.138,PL034C1,74621,3.4,96.6,1,72083.886
PL,Zory,PL0489A,Background,urban,NO2,Nitrogen dioxide (air),2012,21.388,µg/m3,0,100,hour,Mean,89.902,PL023C1,62306,3.4,96.6,1,60187.596
PL,Kraków,PL0501A,Background,urban,NO2,Nitrogen dioxide (air),2012,32.181,µg/m3,0,100,hour,Mean,98.042,PL003C1,757330,3.4,96.6,2,365790.39
PL,Tarnów,PL0502A,Background,urban,NO2,Nitrogen dioxide (air),2012,24.076,µg/m3,0,100,hour,Mean,75.182,PL514C1,116238,3.4,96.6,1,112285.908
PL,Kalisz,PL0503A,Background,urban,NO2,Nitrogen dioxide (air),2012,16.628,µg/m3,0,100,hour,Mean,94.331,PL027C1,108346,3.4,96.6,1,104662.236
PL,Lublin,PL0507A,Background,urban,NO2,Nitrogen dioxide (air),2012,22.75,µg/m3,0,100,hour,Mean,98.156,PL009C1,352749,3.4,96.6,1,340755.534
PL,Piotrków Trybunalski,PL0509A,Background,urban,NO2,Nitrogen dioxide (air),2012,21.999,µg/m3,0,100,hour,Mean,94.911,PL032C1,78304,3.4,96.6,1,75641.664
PL,Gdynia,PL0520A,Background,urban,NO2,Nitrogen dioxide (air),2012,17.092,µg/m3,0,100,hour,Mean,98.031,PL501C1,254742,3.4,96.6,2,123040.386
PL,Czestochowa,PL0526A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,41.484,µg/m3,1,100,hour,Mean,90.209,PL024C1,243807,3.4,96.6,1,8289.438
PL,Siedlce,PL0538A,Background,urban,NO2,Nitrogen dioxide (air),2012,29.363,µg/m3,0,100,hour,Mean,96.505,PL031C1,77470,3.4,96.6,1,74836.02
PL,Lódz,PL0543A,Background,urban,NO2,Nitrogen dioxide (air),2012,25.936,µg/m3,0,100,hour,Mean,92.851,PL002C1,759968,3.4,96.6,2,367064.544
PL,Nowy Sacz,PL0550A,Background,urban,NO2,Nitrogen dioxide (air),2012,26.159,µg/m3,0,100,hour,Mean,90.836,PL020C1,85150,3.4,96.6,1,82254.9
PL,Katowice,PL0567A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,49.28,µg/m3,1,100,hour,Mean,94.74,PL010C1,307443,3.4,96.6,1,10453.062
PL,Lubin,PL0577A,Background,urban,NO2,Nitrogen dioxide (air),2012,19.828,µg/m3,0,100,hour,Mean,82.901,PL033C1,76239,3.4,96.6,1,73646.874
PL,Grudziadz,PL0580A,Background,urban,NO2,Nitrogen dioxide (air),2012,25.664,µg/m3,0,100,hour,Mean,77.482,PL517C1,95613,3.4,96.6,1,92362.158
PL,Torun,PL0582A,Background,urban,NO2,Nitrogen dioxide (air),2012,18.831,µg/m3,0,100,hour,Mean,82.559,PL013C1,206757,3.4,96.6,1,199727.262
PT,Matosinhos,PT01021,Background,suburban,NO2,Nitrogen dioxide (air),2012,33.988,µg/m3,0,100,hour,Mean,97.552,PT503C1,167301,3.8,96.2,2,80471.781
PT,Valongo,PT01023,Background,suburban,NO2,Nitrogen dioxide (air),2012,28.166,µg/m3,0,100,hour,Mean,96.323,PT015C1,93640,3.8,96.2,1,90081.68
PT,Porto,PT01028,Traffic,urban,NO2,Nitrogen dioxide (air),2012,44.717,µg/m3,1,100,hour,Mean,96.642,PT002C1,230545,3.8,96.2,1,8760.71
PT,Matosinhos,PT01034,Background,suburban,NO2,Nitrogen dioxide (air),2012,26.013,µg/m3,0,100,hour,Mean,91.781,PT503C1,167301,3.8,96.2,2,80471.781
PT,Braga,PT01041,Traffic,urban,NO2,Nitrogen dioxide (air),2012,46.578,µg/m3,1,100,hour,Mean,86.066,PT003C1,174373,3.8,96.2,1,6626.174
PT,Braga,PT01042,Background,suburban,NO2,Nitrogen dioxide (air),2012,15.234,µg/m3,0,100,hour,Mean,97.006,PT003C1,174373,3.8,96.2,1,167746.826
PT,Paredes,PT01043,Traffic,urban,NO2,Nitrogen dioxide (air),2012,28.113,µg/m3,0,100,hour,Mean,98.509,PT017C1,84422,3.8,96.2,1,3208.036
PT,Guimarães,PT01046,Traffic,urban,NO2,Nitrogen dioxide (air),2012,39.92,µg/m3,0,100,hour,Mean,97.086,PT505C1,160638,3.8,96.2,1,6104.244
PT,Porto,PT01050,Background,urban,NO2,Nitrogen dioxide (air),2012,26.417,µg/m3,0,100,hour,Mean,99.875,PT002C1,230545,3.8,96.2,1,221784.29
PT,Vila Nova de Gaia,PT01053,Background,urban,NO2,Nitrogen dioxide (air),2012,21.638,µg/m3,0,100,hour,Mean,95.936,PT502C1,312404,3.8,96.2,1,300532.648
PT,Coimbra,PT02006,Traffic,urban,NO2,Nitrogen dioxide (air),2012,26.401,µg/m3,0,100,hour,Mean,99.795,PT005C1,139787,3.8,96.2,1,5311.906
PT,Lisboa,PT03070,Background,urban,NO2,Nitrogen dioxide (air),2012,22.916,µg/m3,0,100,hour,Mean,83.55,PT001C1,534850,3.8,96.2,3,171508.566667
PT,Lisboa,PT03071,Background,urban,NO2,Nitrogen dioxide (air),2012,30.544,µg/m3,0,100,hour,Mean,93.852,PT001C1,534850,3.8,96.2,3,171508.566667
PT,Lisboa,PT03072,Traffic,urban,NO2,Nitrogen dioxide (air),2012,41.685,µg/m3,1,100,hour,Mean,98.497,PT001C1,534850,3.8,96.2,3,6774.76666667
PT,Lisboa,PT03075,Traffic,urban,NO2,Nitrogen dioxide (air),2012,58.15,µg/m3,1,100,hour,Mean,91.735,PT001C1,534850,3.8,96.2,3,6774.76666667
PT,Almada,PT03083,Background,urban,NO2,Nitrogen dioxide (air),2012,27.139,µg/m3,0,100,hour,Mean,98.884,PT012C1,164214,3.8,96.2,1,157973.868
PT,Lisboa,PT03087,Background,urban,NO2,Nitrogen dioxide (air),2012,23.09,µg/m3,0,100,hour,Mean,95.651,PT001C1,534850,3.8,96.2,3,171508.566667
PT,Setúbal,PT03093,Background,urban,NO2,Nitrogen dioxide (air),2012,15.482,µg/m3,0,100,hour,Mean,93.875,PT006C1,123311,3.8,96.2,1,118625.182
PT,Setúbal,PT03094,Traffic,urban,NO2,Nitrogen dioxide (air),2012,21.144,µg/m3,0,100,hour,Mean,99.522,PT006C1,123311,3.8,96.2,1,4685.818
PT,Barreiro,PT03098,Traffic,urban,NO2,Nitrogen dioxide (air),2012,23.115,µg/m3,0,100,hour,Mean,94.752,PT018C1,92056,3.8,96.2,1,3498.128
PT,Lisboa,PT03100,Traffic,urban,NO2,Nitrogen dioxide (air),2012,39.576,µg/m3,0,100,hour,Mean,84.813,PT001C1,534850,3.8,96.2,3,6774.76666667
PT,Vila Franca de Xira,PT03101,Background,urban,NO2,Nitrogen dioxide (air),2012,20.748,µg/m3,0,100,hour,Mean,97.074,PT508C1,138486,3.8,96.2,1,133223.532
PT,Faro,PT05007,Background,urban,NO2,Nitrogen dioxide (air),2012,9.362,µg/m3,0,100,hour,Mean,75.524,PT009C1,58957,3.8,96.2,1,56716.634
RO,Bucuresti,RO0067A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,58.807,µg/m3,1,100,hour,Mean,96.061,RO001C1,1875818,2.4,97.6,1,45019.632
RO,Cluj-Napoca,RO0074A,Background,urban,NO2,Nitrogen dioxide (air),2012,33.059,µg/m3,0,100,hour,Mean,93.249,RO002C1,309741,2.4,97.6,1,302307.216
RO,Craiova,RO0078A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,34.93,µg/m3,0,100,hour,Mean,86.475,RO004C1,300247,2.4,97.6,1,7205.928
RO,Craiova,RO0079A,Background,urban,NO2,Nitrogen dioxide (air),2012,29.599,µg/m3,0,100,hour,Mean,75.831,RO004C1,300247,2.4,97.6,2,146520.536
RO,Craiova,RO0082A,Background,suburban,NO2,Nitrogen dioxide (air),2012,15.595,µg/m3,0,100,hour,Mean,90.312,RO004C1,300247,2.4,97.6,2,146520.536
RO,Iasi,RO0084A,Background,urban,NO2,Nitrogen dioxide (air),2012,27.572,µg/m3,0,100,hour,Mean,93.693,RO502C1,300932,2.4,97.6,2,146854.816
RO,Iasi,RO0087A,Background,suburban,NO2,Nitrogen dioxide (air),2012,20.17,µg/m3,0,100,hour,Mean,92.839,RO502C1,300932,2.4,97.6,2,146854.816
RO,Alba Iulia,RO0092A,Background,urban,NO2,Nitrogen dioxide (air),2012,24.108,µg/m3,0,100,hour,Mean,94.479,RO014C1,66719,2.4,97.6,1,65117.744
RO,Arad,RO0095A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,32.54,µg/m3,0,100,hour,Mean,97.427,RO008C1,164627,2.4,97.6,1,3951.048
RO,Arad,RO0096A,Background,urban,NO2,Nitrogen dioxide (air),2012,15.101,µg/m3,0,100,hour,Mean,91.587,RO008C1,164627,2.4,97.6,1,160675.952
RO,Pitesti,RO0098A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,37.788,µg/m3,0,100,hour,Mean,88.525,RO506C1,163149,2.4,97.6,1,3915.576
RO,Botosani,RO0112A,Background,urban,NO2,Nitrogen dioxide (air),2012,21.351,µg/m3,0,100,hour,Mean,87.25,RO510C1,113200,2.4,97.6,1,110483.2
RO,Brasov,RO0120A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,35.501,µg/m3,0,100,hour,Mean,79.383,RO504C1,274388,2.4,97.6,1,6585.312
RO,Buzau,RO0123A,Background,urban,NO2,Nitrogen dioxide (air),2012,24.277,µg/m3,0,100,hour,Mean,87.99,RO508C1,131092,2.4,97.6,1,127945.792
RO,Constanta,RO0131A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,39.391,µg/m3,0,100,hour,Mean,76.548,RO501C1,307512,2.4,97.6,1,7380.288
RO,Galati,RO0141A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,3.936,µg/m3,0,100,hour,Mean,78.245,RO503C1,294642,2.4,97.6,1,7071.408
RO,Galati,RO0143A,Background,suburban,NO2,Nitrogen dioxide (air),2012,5.87,µg/m3,0,100,hour,Mean,95.378,RO503C1,294642,2.4,97.6,1,287570.592
RO,Baia Mare,RO0161A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,24.932,µg/m3,0,100,hour,Mean,92.816,RO507C1,138874,2.4,97.6,1,3332.976
RO,Baia Mare,RO0162A,Background,urban,NO2,Nitrogen dioxide (air),2012,21.963,µg/m3,0,100,hour,Mean,87.25,RO507C1,138874,2.4,97.6,1,135541.024
RO,Ploiesti,RO0179A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,39.546,µg/m3,0,100,hour,Mean,95.708,RO505C1,227125,2.4,97.6,1,5451
RO,Sibiu,RO0184A,Background,urban,NO2,Nitrogen dioxide (air),2012,23.582,µg/m3,0,100,hour,Mean,83.72,RO009C1,152460,2.4,97.6,1,148800.96
RO,Suceava,RO0188A,Background,urban,NO2,Nitrogen dioxide (air),2012,15.77,µg/m3,0,100,hour,Mean,85.724,RO512C1,107486,2.4,97.6,1,104906.336
RO,Timisoara,RO0197A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,26.904,µg/m3,0,100,hour,Mean,81.751,RO003C1,295279,2.4,97.6,1,7086.696
RO,Râmnicu Vâlcea,RO0203A,Background,urban,NO2,Nitrogen dioxide (air),2012,17.336,µg/m3,0,100,hour,Mean,92.475,RO511C1,108369,2.4,97.6,1,105768.144
RO,Giurgiu,RO0208A,Background,urban,NO2,Nitrogen dioxide (air),2012,20.902,µg/m3,0,100,hour,Mean,75.877,RO013C1,68359,2.4,97.6,1,66718.384
SE,Malmö,SE0001A,Background,urban,NO2,Nitrogen dioxide (air),2012,15.743,µg/m3,0,100,hour,Mean,98.326,SE003C1,274700,2.2,97.8,1,268656.6
SE,Stockholm,SE0003A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,42.629,µg/m3,1,100,hour,Mean,97.928,SE001C1,770906,2.2,97.8,5,3391.9864
SE,Göteborg,SE0004A,Background,urban,NO2,Nitrogen dioxide (air),2012,21.916,µg/m3,0,100,hour,Mean,93.295,SE002C1,489226,2.2,97.8,1,478463.028
SE,Göteborg,SE0021A,Traffic,suburban,NO2,Nitrogen dioxide (air),2012,49.054,µg/m3,1,100,hour,Mean,92.999,SE002C1,489226,2.2,97.8,2,5381.486
SE,Stockholm,SE0022A,Background,urban,NO2,Nitrogen dioxide (air),2012,11.889,µg/m3,0,101,hour,Mean,99.34,SE001C1,770906,2.2,97.8,1,753946.068
SE,Borås,SE0026A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,17.751,µg/m3,0,100,hour,Mean,99.294,SE505C1,100029,2.2,97.8,1,2200.638
SE,Stockholm,SE0027A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,38.203,µg/m3,0,100,hour,Mean,98.862,SE001C1,770906,2.2,97.8,5,3391.9864
SE,Umeå,SE0030A,Background,urban,NO2,Nitrogen dioxide (air),2012,13.375,µg/m3,0,100,hour,Mean,79.212,SE005C1,111084,2.2,97.8,1,108640.152
SE,Stockholm,SE0050A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,37.757,µg/m3,0,100,hour,Mean,97.12,SE001C1,770906,2.2,97.8,5,3391.9864
SE,Helsingborg,SE0053A,Background,urban,NO2,Nitrogen dioxide (air),2012,24.83,µg/m3,0,100,hour,Mean,98.679,SE503C1,122062,2.2,97.8,1,119376.636
SE,Lund,SE0054A,Background,urban,NO2,Nitrogen dioxide (air),2012,14.194,µg/m3,0,100,hour,Mean,77.026,SE504C1,102820,2.2,97.8,1,100557.96
SE,Malmö,SE0058A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,25.041,µg/m3,0,100,hour,Mean,98.907,SE003C1,274700,2.2,97.8,3,2014.46666667
SE,Umeå,SE0059A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,32.445,µg/m3,0,100,hour,Mean,92.133,SE005C1,111084,2.2,97.8,1,2443.848
SE,Göteborg,SE0067A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,25.5,µg/m3,0,100,hour,Mean,97.939,SE002C1,489226,2.2,97.8,2,5381.486
SE,Uppsala,SE0070A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,29.13,µg/m3,0,100,hour,Mean,98.679,SE006C1,184486,2.2,97.8,1,4058.692
SE,Helsingborg,SE0085A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,31.908,µg/m3,0,100,hour,Mean,78.859,SE503C1,122062,2.2,97.8,1,2685.364
SE,Stockholm,SE0087A,Traffic,suburban,NO2,Nitrogen dioxide (air),2012,32.119,µg/m3,0,100,hour,Mean,97.086,SE001C1,770906,2.2,97.8,5,3391.9864
SE,Jönköping,SE0089A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,24.858,µg/m3,0,100,hour,Mean,97.917,SE004C1,122112,2.2,97.8,1,2686.464
SE,Malmö,SE0094A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,29.335,µg/m3,0,100,hour,Mean,95.663,SE003C1,274700,2.2,97.8,3,2014.46666667
SE,Malmö,SE0096A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,34.381,µg/m3,0,100,hour,Mean,99.954,SE003C1,274700,2.2,97.8,3,2014.46666667
SE,Stockholm,SE0099A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,29.998,µg/m3,0,100,hour,Mean,93.147,SE001C1,770906,2.2,97.8,5,3391.9864
SI,Maribor,SI0002A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,32.887,µg/m3,0,100,hour,Mean,93.807,SI002C1,107765,4.9,95.1,1,5280.485
SI,Ljubljana,SI0003A,Background,urban,NO2,Nitrogen dioxide (air),2012,22.344,µg/m3,0,100,hour,Mean,92.839,SI001C1,252763,4.9,95.1,1,240377.613
SK,Bratislava,SK0001A,Background,urban,NO2,Nitrogen dioxide (air),2012,22.889,µg/m3,0,500,hour,Mean,79.554,SK001C1,425937,5.7,94.3,1,401658.591
SK,Bratislava,SK0002A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,38.79,µg/m3,0,500,hour,Mean,94.24,SK001C1,425937,5.7,94.3,1,24278.409
SK,Žilina,SK0020A,Background,urban,NO2,Nitrogen dioxide (air),2012,26.498,µg/m3,0,500,hour,Mean,96.995,SK006C1,84634,5.7,94.3,1,79809.862
SK,Trnava,SK0045A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,20.771,µg/m3,0,100,hour,Mean,97.154,SK007C1,69031,5.7,94.3,1,3934.767
SK,Trencín,SK0047A,Background,urban,NO2,Nitrogen dioxide (air),2012,24.466,µg/m3,0,100,hour,Mean,95.105,SK008C1,56958,5.7,94.3,1,53711.394
SK,Nitra,SK0134A,Background,urban,NO2,Nitrogen dioxide (air),2012,16.981,µg/m3,0,100,hour,Mean,86.601,SK004C1,83453,5.7,94.3,1,78696.179
